time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smdisp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmdisp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymdisp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmdisp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2055841.022,190601.037,5697.2,2056.8235,100,0.0,45,100,0,0,100,0.0,3239.42,83.9041,38.6086,9.01228e-05,0.0204957,0,508.0000058,4392.75,43.6331,100.675,2.13264e-05,0.0109794,0,508.0000047,504.358,52.8316,9.54652,2.75852e-05,0.00977449,7,-71.45890099,192.287,27.5585,6.97741,3.54861e-05,0.0100402
0.137564,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2055841.022,190601.037,5697.2,2056.8235,100,0.0,45,100,0,0,100,0.0,3239.42,83.9041,38.6086,9.01228e-05,0.0204957,0,507.9999987,4392.75,43.6331,100.675,2.13264e-05,0.0109794,0,507.9999976,504.358,52.8316,9.54652,2.75852e-05,0.00977449,7,-71.45890099,192.287,27.5585,6.97741,3.54861e-05,0.0100402
0.279435,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2055841.022,190601.037,5697.2,2050.168,100,0.0,45,100,0,0,100,0.0,3239.42,83.9041,38.6086,9.01228e-05,0.0204957,0,507.9999987,4392.75,43.6331,100.675,2.13264e-05,0.0109794,0,508.0000047,504.358,52.8316,9.54652,2.75852e-05,0.00977449,7,-71.45890099,192.287,27.5585,6.97741,3.54861e-05,0.0100402
0.422679,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2055841.022,190601.037,5697.2,2050.168,100,0.0,45,100,0,0,100,0.0,3239.42,83.9041,38.6086,9.01228e-05,0.0204957,0,508.0000058,4392.75,43.6331,100.675,2.13264e-05,0.0109794,0,507.9999976,504.358,52.8316,9.54652,2.75852e-05,0.00977449,7,-71.45890099,192.287,27.5585,6.97741,3.54861e-05,0.0100402
0.577427,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2055841.022,190601.037,5697.2,2050.168,100,0.0,45,100,0,0,100,0.0,3239.42,76.2797,42.4677,0.000102695,0.0238126,0,507.9999987,4368.75,41.2071,106.019,5.13733e-05,0.0151167,0,507.9999976,552.392,49.1071,11.2487,1.83867e-05,0.00854606,7,-71.45890099,192.289,27.9057,6.89067,1.67022e-05,0.00652911
0.734564,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2055841.022,190601.037,5697.2,2050.168,100,0.0,45,100,0,0,100,0.0,3239.42,76.2797,42.4677,0.000102695,0.0238126,0,507.9999987,4368.75,41.2071,106.019,5.13733e-05,0.0151167,0,508.0000047,552.392,49.1071,11.2487,1.83867e-05,0.00854606,7,-71.45890099,192.289,27.9057,6.89067,1.67022e-05,0.00652911
0.893087,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2055841.022,190601.037,5697.2,2050.168,100,0.0,45,100,0,0,100,0.0,3239.42,76.2797,42.4677,0.000102695,0.0238126,0,507.9999987,4368.75,41.2071,106.019,5.13733e-05,0.0151167,0,507.9999976,552.392,49.1071,11.2487,1.83867e-05,0.00854606,7,-71.45890099,192.289,27.9057,6.89067,1.67022e-05,0.00652911
1.046113,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2055841.022,190601.037,5697.2,2050.168,100,0.0,45,100,0,0,100,0.0,3239.42,76.2797,42.4677,0.000102695,0.0238126,0,507.9999987,4368.75,41.2071,106.019,5.13733e-05,0.0151167,0,507.9999976,552.392,49.1071,11.2487,1.83867e-05,0.00854606,7,-71.45890099,192.289,27.9057,6.89067,1.67022e-05,0.00652911
1.197562,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2055841.022,190601.037,5697.2,2050.168,100,0.0,45,100,0,0,100,0.0,3239.42,76.2797,42.4677,0.000102695,0.0238126,0,507.9999987,4368.75,41.2071,106.019,5.13733e-05,0.0151167,0,507.9999976,552.392,49.1071,11.2487,1.83867e-05,0.00854606,7,-71.45890099,192.289,27.9057,6.89067,1.67022e-05,0.00652911
1.341757,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2055841.022,190601.037,5697.2,2055.1838,100,0.0,45,100,0,0,100,0.0,3239.42,76.2797,42.4677,0.000102695,0.0238126,0,507.9999987,4368.75,41.2071,106.019,5.13733e-05,0.0151167,0,508.0000047,552.392,49.1071,11.2487,1.83867e-05,0.00854606,7,-71.45890099,192.289,27.9057,6.89067,1.67022e-05,0.00652911
