time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smdisp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmdisp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymdisp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmdisp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2073495.475,193484.086,5709.5,2060.8049,100,0.0,31,100,0,0,100,0.0,2831.5,56.4838,50.1294,5.47944e-05,0.0137628,0,556.9929385,4176.72,33.2482,125.622,4.5528e-05,0.0108457,0,310.0754518,456.324,51.4668,8.86638,1.74391e-05,0.00677513,7,-30.31976735,192.288,28.9434,6.64359,2.15019e-05,0.00723545
0.147175,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2073495.475,193484.086,5709.5,2060.8049,100,0.0,31,100,0,0,100,0.0,2831.5,56.4838,50.1294,5.47944e-05,0.0137628,0,556.9929385,4176.72,33.2482,125.622,4.5528e-05,0.0108457,0,310.0754518,456.324,51.4668,8.86638,1.74391e-05,0.00677513,7,-30.31977879,192.288,28.9434,6.64359,2.15019e-05,0.00723545
0.297542,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2073495.475,193484.086,5709.5,2060.8049,100,0.0,31,100,0,0,100,0.0,2879.49,60.7338,47.4117,0.000108232,0.023224,0,556.9929385,4248.73,32.8787,129.224,6.4932e-05,0.0214896,0,310.0754589,432.305,51.161,8.44989,1.79636e-05,0.00792526,7,-30.31976735,192.288,27.863,6.9012,2.18569e-05,0.00634598
0.43772,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2073495.475,193484.086,5709.5,2060.8049,100,0.0,31,100,0,0,100,0.0,2879.49,60.7338,47.4117,0.000108232,0.023224,0,556.9929385,4248.73,32.8787,129.224,6.4932e-05,0.0214896,0,310.0754589,432.305,51.161,8.44989,1.79636e-05,0.00792526,7,-30.31976735,192.288,27.863,6.9012,2.18569e-05,0.00634598
0.579835,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2073495.475,193484.086,5709.5,3430.7346,100,0.0,31,100,0,0,100,0.0,2879.49,60.7338,47.4117,0.000108232,0.023224,0,556.9929385,4248.73,32.8787,129.224,6.4932e-05,0.0214896,0,310.0754589,432.305,51.161,8.44989,1.79636e-05,0.00792526,7,-30.31977879,192.288,27.863,6.9012,2.18569e-05,0.00634598
0.717436,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ACTIVE,9,E_P1S-A3.NC,E_P1S-A3.NC,2073495.475,193484.086,5709.5,3430.7346,100,0.0,0,100,0,0,100,0.0,2879.49,60.7338,47.4117,0.000108232,0.023224,0,556.9929385,4248.73,32.8787,129.224,6.4932e-05,0.0214896,0,310.0754518,432.305,51.161,8.44989,1.79636e-05,0.00792526,7,-30.31976735,192.288,27.863,6.9012,2.18569e-05,0.00634598
0.875252,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ACTIVE,9,E_P1S-A3.NC,E_P1S-A3.NC,2073495.475,193484.086,5709.5,3430.7346,100,0.0,0,100,0,0,100,0.0,2879.49,60.7338,47.4117,0.000108232,0.023224,0,556.9929314,4248.73,32.8787,129.224,6.4932e-05,0.0214896,0,310.0754589,432.305,51.161,8.44989,1.79636e-05,0.00792526,7,-30.31976735,192.288,27.863,6.9012,2.18569e-05,0.00634598
1.02916,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,4,5,ACTIVE,9,E_P1S-A3.NC,E_P1S-A3.NC,2073495.475,193484.086,5709.5,3430.7346,100,0.0,0,100,0,0,100,0.0,2879.49,60.7338,47.4117,0.000108232,0.023224,0,556.996998,4248.73,32.8787,129.224,6.4932e-05,0.0214896,0,310.0754589,432.305,51.161,8.44989,1.79636e-05,0.00792526,7,-30.31976735,192.288,27.863,6.9012,2.18569e-05,0.00634598
1.190666,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,4,5,ACTIVE,9,E_P1S-A3.NC,E_P1S-A3.NC,2073495.475,193484.086,5709.5,3430.7346,100,0.0,0,100,0,0,100,0.0,2879.49,60.7338,47.4117,0.000108232,0.023224,0,539.6421732,4248.73,32.8787,129.224,6.4932e-05,0.0214896,0,316.2414898,432.305,51.161,8.44989,1.79636e-05,0.00792526,7,-30.31976735,192.288,27.863,6.9012,2.18569e-05,0.00634598
1.337104,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,4,5,ACTIVE,9,E_P1S-A3.NC,E_P1S-A3.NC,2073495.475,193484.086,5709.5,3430.7346,100,351.5,0,100,0,0,100,0.0,4703.17,531.663,8.84615,0.000228789,0.203114,8,505.8990895,101489.0,9764.49,10.3937,0.00109753,1.25937,3,328.2315476,6892.92,2445.83,2.81823,0.000519506,0.619309,7,-30.31976735,1418.13,404.744,3.50377,0.000405898,0.140598
1.48539,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,4,5,ACTIVE,9,E_P1S-A3.NC,E_P1S-A3.NC,2073495.475,193484.086,5709.5,3430.7346,100,367.6667,0,100,0,0,100,0.0,4703.17,531.663,8.84615,0.000228789,0.203114,8,467.108795,101489.0,9764.49,10.3937,0.00109753,1.25937,3,342.0153007,6892.92,2445.83,2.81823,0.000519506,0.619309,7,-30.31977879,1418.13,404.744,3.50377,0.000405898,0.140598
1.64817,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,4,5,ACTIVE,9,E_P1S-A3.NC,E_P1S-A3.NC,2073495.475,193484.086,5709.5,2828.0962,100,400.0,0,100,0,0,100,0.0,4703.17,531.663,8.84615,0.000228789,0.203114,1,389.4659067,101489.0,9764.49,10.3937,0.00109753,1.25937,0,369.6052142,6892.92,2445.83,2.81823,0.000519506,0.619309,7,-30.31977879,1418.13,404.744,3.50377,0.000405898,0.140598
