time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smdisp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmdisp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymdisp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmdisp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2058363.116,190601.037,5698.8,2020.2937,100,0.0,19,100,0,0,100,0.0,3047.46,51.4745,59.2033,2.99021e-05,0.00892868,0,552.9228845,1248.22,37.6939,33.1146,4.42172e-05,0.0129015,0,310.1629502,432.309,47.0561,9.1871,8.9711e-06,0.00624213,7,-30.31976735,192.29,30.8424,6.2346,4.31355e-05,0.0116555
0.139547,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2058363.116,190601.037,5698.8,2036.5452,100,0.0,19,100,0,0,100,0.0,3047.46,51.4745,59.2033,2.99021e-05,0.00892868,0,552.9228845,1248.22,37.6939,33.1146,4.42172e-05,0.0129015,0,310.1629502,432.309,47.0561,9.1871,8.9711e-06,0.00624213,7,-30.31976735,192.29,30.8424,6.2346,4.31355e-05,0.0116555
0.279647,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2058363.116,190601.037,5698.8,2036.5452,100,0.0,19,100,0,0,100,0.0,3119.44,52.0811,59.8958,5.6033e-05,0.0147978,0,552.9228845,1224.21,39.8652,30.7087,2.89422e-05,0.00939861,0,310.162943,432.308,46.092,9.37924,2.89734e-05,0.0100347,7,-30.31977879,216.32,27.9182,7.74835,5.4138e-05,0.0134608
0.425212,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2058363.116,190601.037,5698.8,2036.5452,100,0.0,19,100,0,0,100,0.0,3119.44,52.0811,59.8958,5.6033e-05,0.0147978,0,552.9228916,1224.21,39.8652,30.7087,2.89422e-05,0.00939861,0,310.162943,432.308,46.092,9.37924,2.89734e-05,0.0100347,7,-30.31976735,216.32,27.9182,7.74835,5.4138e-05,0.0134608
0.561705,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2058363.116,190601.037,5698.8,2036.5452,100,0.0,19,100,0,0,100,0.0,3119.44,52.0811,59.8958,5.6033e-05,0.0147978,0,552.9228916,1224.21,39.8652,30.7087,2.89422e-05,0.00939861,0,310.1629502,432.308,46.092,9.37924,2.89734e-05,0.0100347,7,-30.31977879,216.32,27.9182,7.74835,5.4138e-05,0.0134608
0.718437,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2058363.116,190601.037,5698.8,2036.5452,100,0.0,19,100,0,0,100,0.0,3119.44,52.0811,59.8958,5.6033e-05,0.0147978,0,552.9228916,1224.21,39.8652,30.7087,2.89422e-05,0.00939861,0,310.162943,432.308,46.092,9.37924,2.89734e-05,0.0100347,7,-30.31976735,216.32,27.9182,7.74835,5.4138e-05,0.0134608
0.867733,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2058363.116,190601.037,5698.8,2033.7019,100,0.0,19,100,0,0,100,0.0,3119.44,52.0811,59.8958,5.6033e-05,0.0147978,0,552.9228845,1224.21,39.8652,30.7087,2.89422e-05,0.00939861,0,310.1629502,432.308,46.092,9.37924,2.89734e-05,0.0100347,7,-30.31977879,216.32,27.9182,7.74835,5.4138e-05,0.0134608
1.048018,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2058363.116,190601.037,5698.8,2033.7019,100,0.0,19,100,0,0,100,0.0,3023.46,53.6654,56.3391,4.79286e-05,0.0147769,0,552.9228845,1272.22,38.4051,33.1263,1.73033e-05,0.0074364,0,310.162943,432.307,46.641,9.26882,2.70908e-05,0.0101405,7,-30.31977879,216.322,29.9757,7.21658,7.44393e-05,0.0157451
1.190907,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2058363.116,190601.037,5698.8,2033.7019,100,0.0,19,100,0,0,100,0.0,3023.46,53.6654,56.3391,4.79286e-05,0.0147769,0,552.9228845,1272.22,38.4051,33.1263,1.73033e-05,0.0074364,0,310.1629502,432.307,46.641,9.26882,2.70908e-05,0.0101405,7,-30.31976735,216.322,29.9757,7.21658,7.44393e-05,0.0157451
1.34059,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,2,A_P1-3A.NC,A_P1-3A.NC,2058363.116,190601.037,5698.8,2033.7019,100,0.0,19,100,0,0,100,0.0,3023.46,53.6654,56.3391,4.79286e-05,0.0147769,0,552.9228916,1272.22,38.4051,33.1263,1.73033e-05,0.0074364,0,310.1629502,432.307,46.641,9.26882,2.70908e-05,0.0101405,7,-30.31976735,216.322,29.9757,7.21658,7.44393e-05,0.0157451
