time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smdisp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmdisp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymdisp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmdisp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,PROGRAM_COMPLETED,17,A_N2-A3_0.75.NC,A_N2-A3_0.75.NC,0,196365.411,5726.3,2039.2644,100,0.0,43,100,0,0,100,0.0,3071.45,87.8737,34.953,5.32952e-05,0.0163708,0,149.8151985,2088.36,52.3157,39.9184,4.55737e-05,0.0104191,0,507.9999976,384.272,50.2687,7.64436,3.55039e-05,0.0103777,7,-30.31976735,192.287,30.2312,6.36055,1.68182e-05,0.00679295
0.137976,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,PROGRAM_COMPLETED,17,A_N2-A3_0.75.NC,A_N2-A3_0.75.NC,0,196365.411,5726.3,2039.2644,100,0.0,43,100,0,0,100,0.0,3071.45,87.8737,34.953,5.32952e-05,0.0163708,0,149.8151913,2088.36,52.3157,39.9184,4.55737e-05,0.0104191,0,508.0000047,384.272,50.2687,7.64436,3.55039e-05,0.0103777,7,-30.31977879,192.287,30.2312,6.36055,1.68182e-05,0.00679295
0.279326,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,PROGRAM_COMPLETED,17,A_N2-A3_0.75.NC,A_N2-A3_0.75.NC,0,196365.411,5726.3,2039.2644,100,0.0,43,100,0,0,100,0.0,3071.45,87.8737,34.953,5.32952e-05,0.0163708,0,149.8151913,2088.36,52.3157,39.9184,4.55737e-05,0.0104191,0,507.9999976,384.272,50.2687,7.64436,3.55039e-05,0.0103777,7,-30.31976735,192.287,30.2312,6.36055,1.68182e-05,0.00679295
0.487967,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,PROGRAM_COMPLETED,17,A_N2-A3_0.75.NC,A_N2-A3_0.75.NC,0,196365.411,5726.3,2039.2644,100,0.0,43,100,0,0,100,0.0,3023.46,88.0779,34.3271,5.45792e-05,0.0146128,0,149.8151913,2040.35,55.1116,37.0222,6.29034e-05,0.013779,0,507.9999976,408.289,49.838,8.19232,1.99758e-05,0.00746632,7,-30.31977879,216.323,28.1573,7.68266,1.40579e-05,0.00576928
0.646124,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,PROGRAM_COMPLETED,17,A_N2-A3_0.75.NC,A_N2-A3_0.75.NC,0,196365.411,5726.3,2039.2644,100,0.0,43,100,0,0,100,0.0,3023.46,88.0779,34.3271,5.45792e-05,0.0146128,0,149.8151913,2040.35,55.1116,37.0222,6.29034e-05,0.013779,0,507.9999976,408.289,49.838,8.19232,1.99758e-05,0.00746632,7,-30.31976735,216.323,28.1573,7.68266,1.40579e-05,0.00576928
0.805682,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,PROGRAM_COMPLETED,17,A_N2-A3_0.75.NC,A_N2-A3_0.75.NC,0,196365.411,5726.3,2039.2644,100,0.0,43,100,0,0,100,0.0,3023.46,88.0779,34.3271,5.45792e-05,0.0146128,0,149.8151985,2040.35,55.1116,37.0222,6.29034e-05,0.013779,0,507.9999976,408.289,49.838,8.19232,1.99758e-05,0.00746632,7,-30.31976735,216.323,28.1573,7.68266,1.40579e-05,0.00576928
0.947559,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,PROGRAM_COMPLETED,17,A_N2-A3_0.75.NC,A_N2-A3_0.75.NC,0,196365.411,5726.3,2039.2644,100,0.0,43,100,0,0,100,0.0,3023.46,88.0779,34.3271,5.45792e-05,0.0146128,0,149.8151985,2040.35,55.1116,37.0222,6.29034e-05,0.013779,0,507.9999976,408.289,49.838,8.19232,1.99758e-05,0.00746632,7,-30.31977879,216.323,28.1573,7.68266,1.40579e-05,0.00576928
1.092536,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,PROGRAM_COMPLETED,17,A_N2-A3_0.75.NC,A_N2-A3_0.75.NC,0,196365.411,5726.3,2040.1101,100,0.0,43,100,0,0,100,0.0,3023.46,88.0779,34.3271,5.45792e-05,0.0146128,0,149.8151913,2040.35,55.1116,37.0222,6.29034e-05,0.013779,0,507.9999976,408.289,49.838,8.19232,1.99758e-05,0.00746632,7,-30.31976735,216.323,28.1573,7.68266,1.40579e-05,0.00576928
1.231945,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,PROGRAM_COMPLETED,17,A_N2-A3_0.75.NC,A_N2-A3_0.75.NC,0,196365.411,5726.3,2040.1101,100,0.0,43,100,0,0,100,0.0,3023.46,88.0779,34.3271,5.45792e-05,0.0146128,0,149.8151985,2040.35,55.1116,37.0222,6.29034e-05,0.013779,0,507.9999976,408.289,49.838,8.19232,1.99758e-05,0.00746632,7,-30.31976735,216.323,28.1573,7.68266,1.40579e-05,0.00576928
1.37835,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,PROGRAM_COMPLETED,17,A_N2-A3_0.75.NC,A_N2-A3_0.75.NC,0,196365.411,5726.3,2040.1101,100,0.0,43,100,0,0,100,0.0,3023.46,88.0779,34.3271,5.45792e-05,0.0146128,0,149.8151913,2040.35,55.1116,37.0222,6.29034e-05,0.013779,0,508.0000047,408.289,49.838,8.19232,1.99758e-05,0.00746632,7,-30.31977879,216.323,28.1573,7.68266,1.40579e-05,0.00576928
