time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smdisp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmdisp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymdisp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmdisp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,41,E_P3_NEW3-A3.NC,E_P3_NEW3-A3.NC,41429.939,211495.799,5768.4,2026.7865,100,0.0,19,50,0,0,100,0.0,1895.66,88.984,21.3034,3.98368e-05,0.0161062,0,597.9576792,3048.52,42.9468,70.9836,2.4673e-05,0.00830066,0,507.9999976,432.307,53.0881,8.1432,1.68303e-05,0.00870558,7,-70.61693238,192.287,38.2679,5.02476,4.27207e-05,0.010268
0.152534,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,41,E_P3_NEW3-A3.NC,E_P3_NEW3-A3.NC,41429.939,211495.799,5768.4,2026.7865,100,0.0,19,50,0,0,100,0.0,1847.67,87.6081,21.0902,0.000138223,0.0282347,0,597.9576792,2976.52,38.452,77.4087,5.05927e-05,0.0120197,0,508.0000047,408.289,51.0865,7.99211,2.21703e-05,0.00820277,7,-70.61693238,216.323,31.4437,6.87969,4.45914e-05,0.0134621
0.29582,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,41,E_P3_NEW3-A3.NC,E_P3_NEW3-A3.NC,41429.939,211495.799,5768.4,2026.7865,100,0.0,19,50,0,0,100,0.0,1847.67,87.6081,21.0902,0.000138223,0.0282347,0,597.9576792,2976.52,38.452,77.4087,5.05927e-05,0.0120197,0,508.0000047,408.289,51.0865,7.99211,2.21703e-05,0.00820277,7,-70.61693238,216.323,31.4437,6.87969,4.45914e-05,0.0134621
0.447654,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,41,E_P3_NEW3-A3.NC,E_P3_NEW3-A3.NC,41429.939,211495.799,5768.4,2026.7865,100,0.0,19,50,0,0,100,0.0,1847.67,87.6081,21.0902,0.000138223,0.0282347,0,597.9576792,2976.52,38.452,77.4087,5.05927e-05,0.0120197,0,507.9999976,408.289,51.0865,7.99211,2.21703e-05,0.00820277,7,-70.61692094,216.323,31.4437,6.87969,4.45914e-05,0.0134621
0.58789,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,41,E_P3_NEW3-A3.NC,E_P3_NEW3-A3.NC,41429.939,211495.799,5768.4,2026.7865,100,0.0,19,50,0,0,100,0.0,1847.67,87.6081,21.0902,0.000138223,0.0282347,0,597.9576792,2976.52,38.452,77.4087,5.05927e-05,0.0120197,0,507.9999976,408.289,51.0865,7.99211,2.21703e-05,0.00820277,7,-70.61692094,216.323,31.4437,6.87969,4.45914e-05,0.0134621
0.734391,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,41,E_P3_NEW3-A3.NC,E_P3_NEW3-A3.NC,41429.939,211495.799,5768.4,2039.375,100,0.0,19,50,0,0,100,0.0,1847.67,87.6081,21.0902,0.000138223,0.0282347,0,597.9576864,2976.52,38.452,77.4087,5.05927e-05,0.0120197,0,507.9999976,408.289,51.0865,7.99211,2.21703e-05,0.00820277,7,-70.61692094,216.323,31.4437,6.87969,4.45914e-05,0.0134621
0.874383,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,41,E_P3_NEW3-A3.NC,E_P3_NEW3-A3.NC,41429.939,211495.799,5768.4,2039.375,100,0.0,19,50,0,0,100,0.0,1847.67,87.6081,21.0902,0.000138223,0.0282347,0,597.9576792,2976.52,38.452,77.4087,5.05927e-05,0.0120197,0,507.9999976,408.289,51.0865,7.99211,2.21703e-05,0.00820277,7,-70.61692094,216.323,31.4437,6.87969,4.45914e-05,0.0134621
1.01579,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,41,E_P3_NEW3-A3.NC,E_P3_NEW3-A3.NC,41429.939,211495.799,5768.4,2039.375,100,0.0,19,50,0,0,100,0.0,1847.67,87.6081,21.0902,0.000138223,0.0282347,0,597.9576792,2976.52,38.452,77.4087,5.05927e-05,0.0120197,0,508.0000047,408.289,51.0865,7.99211,2.21703e-05,0.00820277,7,-70.61693238,216.323,31.4437,6.87969,4.45914e-05,0.0134621
1.174845,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,41,E_P3_NEW3-A3.NC,E_P3_NEW3-A3.NC,41429.939,211495.799,5768.4,2039.375,100,0.0,19,50,0,0,100,0.0,1967.65,1518.7,1.29561,0.000160994,0.118126,0,597.9576792,3000.52,39.7011,75.5778,8.15105e-05,0.0194933,0,508.0000047,408.287,49.8753,8.18616,2.45377e-05,0.00716369,7,-70.61693238,216.323,47.074,4.59538,0.0010218,0.158159
1.329866,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,41,E_P3_NEW3-A3.NC,E_P3_NEW3-A3.NC,41429.939,211495.799,5768.4,2039.375,100,0.0,19,50,0,0,100,0.0,1967.65,1518.7,1.29561,0.000160994,0.118126,0,597.9576792,3000.52,39.7011,75.5778,8.15105e-05,0.0194933,0,507.9999976,408.287,49.8753,8.18616,2.45377e-05,0.00716369,7,-70.61692094,216.323,47.074,4.59538,0.0010218,0.158159
