time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smdisp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmdisp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymdisp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmdisp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,7,ERROR,11,F1_N2-A3.NC,F1_N2-A3.NC,2076377.993,194564.758,5711.3,2052.4253,100,0.0,36,100,0,0,100,0.0,2855.49,51.4807,55.4672,5.65745e-05,0.0148191,0,572.9846276,3144.54,34.1583,92.0579,4.35658e-05,0.0129099,0,293.8201417,384.272,49.1268,7.82204,8.18719e-05,0.0163668,7,-30.31977879,192.286,30.1098,6.38616,4.66588e-05,0.0135256
0.147147,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,7,ERROR,11,F1_N2-A3.NC,F1_N2-A3.NC,2076377.993,194564.758,5711.3,2052.4253,100,0.0,36,100,0,0,100,0.0,2855.49,51.4807,55.4672,5.65745e-05,0.0148191,0,572.9846204,3144.54,34.1583,92.0579,4.35658e-05,0.0129099,0,293.8201488,384.272,49.1268,7.82204,8.18719e-05,0.0163668,7,-30.31977879,192.286,30.1098,6.38616,4.66588e-05,0.0135256
0.284024,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,7,ERROR,11,F1_N2-A3.NC,F1_N2-A3.NC,2076377.993,194564.758,5711.3,2052.4253,100,0.0,36,100,0,0,100,0.0,2855.49,51.4807,55.4672,5.65745e-05,0.0148191,0,572.9846276,3144.54,34.1583,92.0579,4.35658e-05,0.0129099,0,293.8201417,384.272,49.1268,7.82204,8.18719e-05,0.0163668,7,-30.31977879,192.286,30.1098,6.38616,4.66588e-05,0.0135256
0.426342,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,7,ERROR,11,F1_N2-A3.NC,F1_N2-A3.NC,2076377.993,194564.758,5711.3,2052.4253,100,0.0,36,100,0,0,100,0.0,2855.49,51.4807,55.4672,5.65745e-05,0.0148191,0,572.9846276,3144.54,34.1583,92.0579,4.35658e-05,0.0129099,0,293.8201488,384.272,49.1268,7.82204,8.18719e-05,0.0163668,7,-30.31976735,192.286,30.1098,6.38616,4.66588e-05,0.0135256
0.574151,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,7,ERROR,11,F1_N2-A3.NC,F1_N2-A3.NC,2076377.993,194564.758,5711.3,2391.9006,100,0.0,36,100,0,0,100,0.0,2855.49,51.4807,55.4672,5.65745e-05,0.0148191,0,572.9846276,3144.54,34.1583,92.0579,4.35658e-05,0.0129099,0,293.8201488,384.272,49.1268,7.82204,8.18719e-05,0.0163668,7,-30.31977879,192.286,30.1098,6.38616,4.66588e-05,0.0135256
0.722809,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,7,ERROR,11,F1_N2-A3.NC,F1_N2-A3.NC,2076377.993,194564.758,5711.3,2391.9006,100,0.0,0,100,0,0,100,0.0,46263.8,1541.42,30.0138,0.000339283,0.35563,0,572.9846276,79909.8,895.42,89.2428,0.000304311,0.299713,0,293.8201488,5451.9,1471.24,3.70565,0.000121463,0.302122,7,-30.31977879,1321.99,160.037,8.26053,0.00048091,0.0947485
0.884989,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,4,7,ACTIVE,11,F1_N2-A3.NC,F1_N2-A3.NC,2076377.993,194564.758,5711.3,2391.9006,100,0.0,0,100,0,0,100,0.0,46263.8,1541.42,30.0138,0.000339283,0.35563,0,572.9846276,79909.8,895.42,89.2428,0.000304311,0.299713,0,293.8201488,5451.9,1471.24,3.70565,0.000121463,0.302122,7,-30.31976735,1321.99,160.037,8.26053,0.00048091,0.0947485
1.051741,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,4,7,ACTIVE,11,F1_N2-A3.NC,F1_N2-A3.NC,2076377.993,194564.758,5711.3,2391.9006,100,0.0,0,100,0,0,100,0.0,46263.8,1541.42,30.0138,0.000339283,0.35563,0,572.9846276,79909.8,895.42,89.2428,0.000304311,0.299713,0,293.8201488,5451.9,1471.24,3.70565,0.000121463,0.302122,7,-30.77213709,1321.99,160.037,8.26053,0.00048091,0.0947485
1.189333,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,6,7,ACTIVE,11,F1_N2-A3.NC,F1_N2-A3.NC,2076377.993,194564.758,5711.3,2391.9006,100,135.7333,0,100,0,0,100,0.0,46263.8,1541.42,30.0138,0.000339283,0.35563,0,572.9859939,79909.8,895.42,89.2428,0.000304311,0.299713,0,293.8209253,5451.9,1471.24,3.70565,0.000121463,0.302122,3,-42.73068351,1321.99,160.037,8.26053,0.00048091,0.0947485
1.333341,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,6,7,ACTIVE,11,F1_N2-A3.NC,F1_N2-A3.NC,2076377.993,194564.758,5711.3,2391.9006,100,135.7333,0,100,0,0,100,0.0,46263.8,1541.42,30.0138,0.000339283,0.35563,0,572.9846778,79909.8,895.42,89.2428,0.000304311,0.299713,0,293.8200956,5451.9,1471.24,3.70565,0.000121463,0.302122,3,-69.5347278,1321.99,160.037,8.26053,0.00048091,0.0947485
