time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,A_Axis_Load,A_Position,C_Axis_Load,C_Position,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smtemp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmtemp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymtemp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmtemp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,710,D_P1-A5.NC,D_P1-A5.NC,6,0.000167898,20,0.0005,1610713.722,468592.0,184.4,1148.9626,100,0.0,35,100,0,0,100,0.0,200,100,3.2,24.5,0.0,6,-6.5e-06,300,100,2.4,22.7,0.0,2,508.0000042,1400,800,1.6,25.9,0.0,34,-99.8670012,300,100,3.4,28.2,0.0
0.15889,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,710,D_P1-A5.NC,D_P1-A5.NC,6,0.000167898,20,0.0005,1610713.722,468592.0,184.4,1148.9626,100,0.0,35,100,0,0,100,0.0,200,100,3.2,24.5,0.0,6,-6.5e-06,300,100,2.4,22.7,0.0,2,507.9999927,1400,800,1.6,25.9,0.0,34,-99.8670012,300,100,3.4,28.2,0.0
0.312547,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,710,D_P1-A5.NC,D_P1-A5.NC,6,0.000167898,20,0.0005,1610713.722,468592.0,184.4,1148.9626,100,0.0,35,100,0,0,100,0.0,200,100,3.2,24.5,0.0,6,-6.5e-06,300,100,2.4,22.7,0.0,2,508.0000042,1400,800,1.6,25.9,0.0,34,-99.8670012,300,100,3.4,28.2,0.0
0.458204,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,710,D_P1-A5.NC,D_P1-A5.NC,6,0.000167898,20,0.0005,1610713.722,468592.0,184.4,1148.9626,100,0.0,35,100,0,0,100,0.0,200,100,3.2,24.5,0.0,6,-6.5e-06,300,100,2.4,22.7,0.0,2,507.9999927,1400,800,1.6,25.9,0.0,34,-99.8670012,300,100,3.4,28.2,0.0
0.617657,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,710,D_P1-A5.NC,D_P1-A5.NC,6,0.000167898,20,0.0005,1610713.722,468592.0,184.4,1148.9626,100,0.0,35,100,0,0,100,0.0,200,100,3.2,24.5,0.0,6,4.93983159102415e-06,300,100,2.4,22.7,0.0,2,507.9999927,1400,800,1.6,25.9,0.0,34,-99.8670012,300,100,3.4,28.2,0.0
0.870228,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,710,D_P1-A5.NC,D_P1-A5.NC,6,0.000167898,20,0.0005,1610713.722,468592.0,184.4,1148.9626,100,0.0,35,100,0,0,100,0.0,200,100,3.2,24.5,0.0,5,4.93983159102415e-06,300,100,2.4,22.7,0.0,2,508.0000042,1400,800,1.6,25.9,0.0,34,-99.8670012,300,100,3.4,28.2,0.0
1.033331,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,710,D_P1-A5.NC,D_P1-A5.NC,6,0.000167898,20,0.0005,1610713.722,468592.0,184.4,1148.9626,100,0.0,35,100,0,0,100,0.0,300,100,3.4,24.5,0.0,6,-6.5e-06,300,100,2.5,22.7,0.0,2,507.9999927,1400,800,1.7,25.9,0.0,34,-99.8670012,300,100,3.3,28.2,0.0
1.174671,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,710,D_P1-A5.NC,D_P1-A5.NC,6,0.000167898,20,0.0005,1610713.722,468592.0,184.4,1142.0341,100,0.0,35,100,0,0,100,0.0,300,100,3.4,24.5,0.0,6,4.93983159102415e-06,300,100,2.5,22.7,0.0,2,507.9999927,1400,800,1.7,25.9,0.0,34,-99.8670012,300,100,3.3,28.2,0.0
1.352372,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,710,D_P1-A5.NC,D_P1-A5.NC,6,0.000167898,20,0.0005,1610713.722,468592.0,184.4,1142.0341,100,0.0,35,100,0,0,100,0.0,300,100,3.4,24.5,0.0,6,-6.5e-06,300,100,2.5,22.7,0.0,2,508.0000042,1400,800,1.7,25.9,0.0,34,-99.8670012,300,100,3.3,28.2,0.0
1.50133,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,710,D_P1-A5.NC,D_P1-A5.NC,6,0.000167898,20,0.0005,1610713.722,468592.0,184.4,1142.0341,100,0.0,35,100,0,0,100,0.0,300,100,3.4,24.5,0.0,5,-6.5e-06,300,100,2.5,22.7,0.0,2,507.9999927,1400,800,1.7,25.9,0.0,34,-99.8670012,300,100,3.3,28.2,0.0
