time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smdisp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmdisp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymdisp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmdisp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2048.5869,100,0.0,39,100,0,0,100,0.0,2975.47,58.786,50.6153,4.19732e-05,0.0158175,0,556.0508744,2856.5,42.3544,67.4428,0.000112722,0.0202371,0,295.595245,456.327,51.4102,8.8762,4.96741e-05,0.0118881,7,-30.31976735,192.286,28.4167,6.76665,1.53897e-05,0.00754417
0.140283,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2050.7212,100,0.0,39,100,0,0,100,0.0,2975.47,58.786,50.6153,4.19732e-05,0.0158175,0,556.0508673,2856.5,42.3544,67.4428,0.000112722,0.0202371,0,295.595245,456.327,51.4102,8.8762,4.96741e-05,0.0118881,7,-30.31977879,192.286,28.4167,6.76665,1.53897e-05,0.00754417
0.277898,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2050.7212,100,0.0,39,100,0,0,100,0.0,2975.47,58.786,50.6153,4.19732e-05,0.0158175,0,556.0508744,2856.5,42.3544,67.4428,0.000112722,0.0202371,0,295.5952521,456.327,51.4102,8.8762,4.96741e-05,0.0118881,7,-30.31976735,192.286,28.4167,6.76665,1.53897e-05,0.00754417
0.428574,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2050.7212,100,0.0,39,100,0,0,100,0.0,2975.47,58.786,50.6153,4.19732e-05,0.0158175,0,556.0508744,2856.5,42.3544,67.4428,0.000112722,0.0202371,0,295.595245,456.327,51.4102,8.8762,4.96741e-05,0.0118881,7,-30.31976735,192.286,28.4167,6.76665,1.53897e-05,0.00754417
0.573956,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2050.7212,100,0.0,39,100,0,0,100,0.0,2975.47,58.786,50.6153,4.19732e-05,0.0158175,0,556.0508744,2856.5,42.3544,67.4428,0.000112722,0.0202371,0,295.5952521,456.327,51.4102,8.8762,4.96741e-05,0.0118881,7,-30.31976735,192.286,28.4167,6.76665,1.53897e-05,0.00754417
0.728301,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2050.7212,100,0.0,39,100,0,0,100,0.0,2975.47,58.786,50.6153,4.19732e-05,0.0158175,0,556.0508744,2856.5,42.3544,67.4428,0.000112722,0.0202371,0,295.5952521,456.327,51.4102,8.8762,4.96741e-05,0.0118881,7,-30.31976735,192.286,28.4167,6.76665,1.53897e-05,0.00754417
0.885641,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2050.7212,100,0.0,39,100,0,0,100,0.0,2975.47,58.786,50.6153,4.19732e-05,0.0158175,0,556.0508673,2856.5,42.3544,67.4428,0.000112722,0.0202371,0,295.595245,456.327,51.4102,8.8762,4.96741e-05,0.0118881,7,-30.31976735,192.286,28.4167,6.76665,1.53897e-05,0.00754417
1.023626,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2050.7212,100,0.0,39,100,0,0,100,0.0,2903.48,52.0686,55.7626,3.59443e-05,0.0101528,0,556.0508744,2904.5,44.734,64.9282,7.43991e-05,0.0169269,0,295.595245,504.358,48.6601,10.3649,0.000132225,0.022862,7,-30.31976735,192.286,29.38,6.54479,4.75786e-05,0.0108635
1.167303,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2050.7212,100,0.0,39,100,0,0,100,0.0,2903.48,52.0686,55.7626,3.59443e-05,0.0101528,0,556.0508744,2904.5,44.734,64.9282,7.43991e-05,0.0169269,0,295.595245,504.358,48.6601,10.3649,0.000132225,0.022862,7,-30.31976735,192.286,29.38,6.54479,4.75786e-05,0.0108635
1.309792,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2051.0854,100,0.0,39,100,0,0,100,0.0,2903.48,52.0686,55.7626,3.59443e-05,0.0101528,0,556.0508744,2904.5,44.734,64.9282,7.43991e-05,0.0169269,0,295.595245,504.358,48.6601,10.3649,0.000132225,0.022862,7,-30.31976735,192.286,29.38,6.54479,4.75786e-05,0.0108635
1.450962,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2051.0854,100,0.0,39,100,0,0,100,0.0,2903.48,52.0686,55.7626,3.59443e-05,0.0101528,0,556.0508744,2904.5,44.734,64.9282,7.43991e-05,0.0169269,0,295.595245,504.358,48.6601,10.3649,0.000132225,0.022862,7,-30.31976735,192.286,29.38,6.54479,4.75786e-05,0.0108635
1.596563,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2051.0854,100,0.0,39,100,0,0,100,0.0,2903.48,52.0686,55.7626,3.59443e-05,0.0101528,0,556.0508744,2904.5,44.734,64.9282,7.43991e-05,0.0169269,0,295.595245,504.358,48.6601,10.3649,0.000132225,0.022862,7,-30.31976735,192.286,29.38,6.54479,4.75786e-05,0.0108635
1.737495,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2051.0854,100,0.0,39,100,0,0,100,0.0,2903.48,52.0686,55.7626,3.59443e-05,0.0101528,0,556.0508744,2904.5,44.734,64.9282,7.43991e-05,0.0169269,0,295.5952521,504.358,48.6601,10.3649,0.000132225,0.022862,7,-30.31976735,192.286,29.38,6.54479,4.75786e-05,0.0108635
1.877576,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,7,D_P3-A3.NC,D_P3-A3.NC,2068090.883,192763.097,5705.8,2051.0854,100,0.0,39,100,0,0,100,0.0,2903.48,52.0686,55.7626,3.59443e-05,0.0101528,0,556.0508744,2904.5,44.734,64.9282,7.43991e-05,0.0169269,0,295.595245,504.358,48.6601,10.3649,0.000132225,0.022862,7,-30.31976735,192.286,29.38,6.54479,4.75786e-05,0.0108635
