time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smdisp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmdisp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymdisp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmdisp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2072054.351,193484.086,5708.5,2076.3926,100,0.0,17,100,0,0,100,0.0,2951.48,57.2565,51.5484,0.000109372,0.0249826,0,554.7556866,4320.74,32.6827,132.203,7.14554e-05,0.0144503,0,301.8931782,456.323,48.0534,9.49616,2.61503e-05,0.00819917,7,-30.31976735,192.288,28.288,6.79751,3.60684e-05,0.00958903
0.139826,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2072054.351,193484.086,5708.5,2076.3926,100,0.0,17,100,0,0,100,0.0,2951.48,57.2565,51.5484,0.000109372,0.0249826,0,554.7556937,4320.74,32.6827,132.203,7.14554e-05,0.0144503,0,301.8931782,456.323,48.0534,9.49616,2.61503e-05,0.00819917,7,-30.31977879,192.288,28.288,6.79751,3.60684e-05,0.00958903
0.286554,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2072054.351,193484.086,5708.5,2076.3926,100,0.0,17,100,0,0,100,0.0,2951.48,57.2565,51.5484,0.000109372,0.0249826,0,554.7556937,4320.74,32.6827,132.203,7.14554e-05,0.0144503,0,301.8931782,456.323,48.0534,9.49616,2.61503e-05,0.00819917,7,-30.31976735,192.288,28.288,6.79751,3.60684e-05,0.00958903
0.733274,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2072054.351,193484.086,5708.5,2076.3926,100,0.0,17,100,0,0,100,0.0,3047.46,56.4739,53.9623,6.59597e-05,0.0147372,0,554.7556937,4320.74,33.7188,128.14,4.17948e-05,0.0128516,0,301.8931782,456.324,50.3193,9.06857,1.14902e-05,0.00576284,7,-30.31977879,168.251,27.8018,6.0518,3.69827e-05,0.00951249
0.888617,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2072054.351,193484.086,5708.5,2073.0813,100,0.0,17,100,0,0,100,0.0,3047.46,56.4739,53.9623,6.59597e-05,0.0147372,0,554.7556937,4320.74,33.7188,128.14,4.17948e-05,0.0128516,0,301.8931782,456.324,50.3193,9.06857,1.14902e-05,0.00576284,7,-30.31977879,168.251,27.8018,6.0518,3.69827e-05,0.00951249
1.037983,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2072054.351,193484.086,5708.5,2073.0813,100,0.0,17,100,0,0,100,0.0,3047.46,56.4739,53.9623,6.59597e-05,0.0147372,0,554.7556866,4320.74,33.7188,128.14,4.17948e-05,0.0128516,0,301.8931853,456.324,50.3193,9.06857,1.14902e-05,0.00576284,7,-30.31977879,168.251,27.8018,6.0518,3.69827e-05,0.00951249
1.208879,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2072054.351,193484.086,5708.5,2073.0813,100,0.0,17,100,0,0,100,0.0,3047.46,56.4739,53.9623,6.59597e-05,0.0147372,0,554.7556937,4320.74,33.7188,128.14,4.17948e-05,0.0128516,0,301.8931782,456.324,50.3193,9.06857,1.14902e-05,0.00576284,7,-30.31977879,168.251,27.8018,6.0518,3.69827e-05,0.00951249
1.394817,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2072054.351,193484.086,5708.5,2073.0813,100,0.0,17,100,0,0,100,0.0,3047.46,56.4739,53.9623,6.59597e-05,0.0147372,0,554.7556866,4320.74,33.7188,128.14,4.17948e-05,0.0128516,0,301.8931782,456.324,50.3193,9.06857,1.14902e-05,0.00576284,7,-30.31977879,168.251,27.8018,6.0518,3.69827e-05,0.00951249
1.558428,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2072054.351,193484.086,5708.5,2073.0813,100,0.0,17,100,0,0,100,0.0,3047.46,56.4739,53.9623,6.59597e-05,0.0147372,0,554.7556866,4320.74,33.7188,128.14,4.17948e-05,0.0128516,0,301.8931782,456.324,50.3193,9.06857,1.14902e-05,0.00576284,7,-30.31976735,168.251,27.8018,6.0518,3.69827e-05,0.00951249
1.69963,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2072054.351,193484.086,5708.5,2070.4724,100,0.0,17,100,0,0,100,0.0,2999.46,56.1645,53.4049,4.81385e-05,0.0140785,0,554.7556937,4344.75,34.4649,126.063,1.80518e-05,0.00772052,0,301.8931782,504.359,46.931,10.7468,1.71558e-05,0.00627216,7,-30.31977879,216.322,28.6361,7.55417,1.57105e-05,0.00708219
2.154251,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,5,ERROR,9,E_P1S-A3.NC,E_P1S-A3.NC,2072054.351,193484.086,5708.5,2070.4724,100,0.0,17,100,0,0,100,0.0,2999.46,56.1645,53.4049,4.81385e-05,0.0140785,0,554.7556866,4344.75,34.4649,126.063,1.80518e-05,0.00772052,0,301.8931782,504.359,46.931,10.7468,1.71558e-05,0.00627216,7,-30.31976735,216.322,28.6361,7.55417,1.57105e-05,0.00708219
