time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smdisp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmdisp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymdisp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmdisp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,20,D_P3-A3_0.5.NC,D_P3-A3_0.5.NC,0,198166.717,5729.3,2045.6985,100,0.0,54,100,0,0,100,0.0,2999.47,54.0971,55.446,2.43947e-05,0.0104656,0,562.7556321,4368.75,40.6929,107.359,1.9204e-05,0.00765072,0,292.6314275,456.323,48.83,9.34514,4.15372e-05,0.0128487,7,-30.31976735,192.286,29.0943,6.60906,3.41139e-05,0.00793863
0.138313,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,20,D_P3-A3_0.5.NC,D_P3-A3_0.5.NC,0,198166.717,5729.3,2045.6985,100,0.0,54,100,0,0,100,0.0,3047.46,54.5415,55.8742,7.41793e-05,0.0186326,0,562.7556321,4368.75,40.7008,107.338,7.77059e-05,0.0169254,0,292.6314204,456.324,49.6325,9.19406,3.68672e-05,0.0113192,7,-30.31976735,192.287,30.6504,6.27356,1.32651e-05,0.00583792
0.281614,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,20,D_P3-A3_0.5.NC,D_P3-A3_0.5.NC,0,198166.717,5729.3,2045.6985,100,0.0,54,100,0,0,100,0.0,3047.46,54.5415,55.8742,7.41793e-05,0.0186326,0,562.7556321,4368.75,40.7008,107.338,7.77059e-05,0.0169254,0,292.6314275,456.324,49.6325,9.19406,3.68672e-05,0.0113192,7,-30.31976735,192.287,30.6504,6.27356,1.32651e-05,0.00583792
0.422489,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,20,D_P3-A3_0.5.NC,D_P3-A3_0.5.NC,0,198166.717,5729.3,2042.7125,100,0.0,54,100,0,0,100,0.0,3047.46,54.5415,55.8742,7.41793e-05,0.0186326,0,562.7556321,4368.75,40.7008,107.338,7.77059e-05,0.0169254,0,292.6314275,456.324,49.6325,9.19406,3.68672e-05,0.0113192,7,-30.31977879,192.287,30.6504,6.27356,1.32651e-05,0.00583792
0.560992,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,20,D_P3-A3_0.5.NC,D_P3-A3_0.5.NC,0,198166.717,5729.3,2042.7125,100,0.0,54,100,0,0,100,0.0,3047.46,54.5415,55.8742,7.41793e-05,0.0186326,0,562.7556321,4368.75,40.7008,107.338,7.77059e-05,0.0169254,0,292.6314275,456.324,49.6325,9.19406,3.68672e-05,0.0113192,7,-30.31977879,192.287,30.6504,6.27356,1.32651e-05,0.00583792
0.7158,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,20,D_P3-A3_0.5.NC,D_P3-A3_0.5.NC,0,198166.717,5729.3,2042.7125,100,0.0,54,100,0,0,100,0.0,3047.46,54.5415,55.8742,7.41793e-05,0.0186326,0,562.7556321,4368.75,40.7008,107.338,7.77059e-05,0.0169254,0,292.6314275,456.324,49.6325,9.19406,3.68672e-05,0.0113192,7,-30.31976735,192.287,30.6504,6.27356,1.32651e-05,0.00583792
0.862088,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,20,D_P3-A3_0.5.NC,D_P3-A3_0.5.NC,0,198166.717,5729.3,2042.7125,100,0.0,54,100,0,0,100,0.0,3047.46,54.5415,55.8742,7.41793e-05,0.0186326,0,562.7556321,4368.75,40.7008,107.338,7.77059e-05,0.0169254,0,292.6314275,456.324,49.6325,9.19406,3.68672e-05,0.0113192,7,-30.31976735,192.287,30.6504,6.27356,1.32651e-05,0.00583792
1.017428,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,20,D_P3-A3_0.5.NC,D_P3-A3_0.5.NC,0,198166.717,5729.3,2042.7125,100,0.0,54,100,0,0,100,0.0,3047.46,54.5415,55.8742,7.41793e-05,0.0186326,0,562.7556321,4368.75,40.7008,107.338,7.77059e-05,0.0169254,0,292.6314275,456.324,49.6325,9.19406,3.68672e-05,0.0113192,7,-30.31976735,192.287,30.6504,6.27356,1.32651e-05,0.00583792
1.155588,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ERROR,20,D_P3-A3_0.5.NC,D_P3-A3_0.5.NC,0,198166.717,5729.3,2042.7125,100,0.0,0,100,0,0,100,0.0,55478.1,809.733,68.5141,0.000283716,0.223867,0,562.7556321,4392.76,1984.52,2.21351,0.000442418,0.632207,0,292.6314204,840.599,1414.68,0.594197,0.000137087,0.307718,7,-30.31976735,1297.96,79.891,16.2466,0.000155595,0.0386433
1.306415,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,4,ACTIVE,20,D_P3-A3_0.5.NC,D_P3-A3_0.5.NC,0,198166.717,5729.3,2042.7125,100,0.0,0,100,0,0,100,0.0,55478.1,809.733,68.5141,0.000283716,0.223867,0,562.7556321,4392.76,1984.52,2.21351,0.000442418,0.632207,0,292.6314204,840.599,1414.68,0.594197,0.000137087,0.307718,7,-30.31976735,1297.96,79.891,16.2466,0.000155595,0.0386433
