time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,A_Axis_Load,A_Position,C_Axis_Load,C_Position,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smtemp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmtemp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymtemp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmtemp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1162.7809,100,0.0,49,100,0,0,100,0.0,200,100,4.3,24.8,0.0,7,-6.5e-06,300,100,2.4,21.8,0.0,4,507.9999927,1500,900,1.7,25.2,0.1,32,-99.8670012,300,100,3.4,28.1,0.0
0.150075,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1155.553,100,0.0,49,100,0,0,100,0.0,200,100,4.3,24.8,0.0,7,-6.5e-06,300,100,2.4,21.8,0.0,4,507.9999927,1500,900,1.7,25.2,0.1,32,-99.8670012,300,100,3.4,28.1,0.0
0.301714,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1155.553,100,0.0,49,100,0,0,100,0.0,200,100,4.3,24.8,0.0,7,4.94e-06,300,100,2.4,21.8,0.0,4,508.0000042,1500,900,1.7,25.2,0.1,32,-99.8670012,300,100,3.4,28.1,0.0
0.448173,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1155.553,100,0.0,49,100,0,0,100,0.0,200,100,4.3,24.8,0.0,7,4.94e-06,300,100,2.4,21.8,0.0,4,508.0000042,1500,900,1.7,25.2,0.1,32,-99.86698976,300,100,3.4,28.1,0.0
0.607294,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1155.553,100,0.0,49,100,0,0,100,0.0,200,100,4.3,24.8,0.0,7,4.94e-06,300,100,2.4,21.8,0.0,4,507.9999927,1500,900,1.7,25.2,0.1,32,-99.8670012,300,100,3.4,28.1,0.0
0.75157,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1155.553,100,0.0,49,100,0,0,100,0.0,200,100,4.3,24.8,0.0,7,4.94e-06,300,100,2.4,21.8,0.0,4,508.0000042,1500,900,1.7,25.2,0.1,33,-99.86698976,300,100,3.4,28.1,0.0
0.895142,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1155.553,100,0.0,49,100,0,0,100,0.0,200,100,4.3,24.8,0.0,7,4.94e-06,300,100,2.4,21.8,0.0,4,508.0000042,1500,900,1.7,25.2,0.1,33,-99.8670012,300,100,3.4,28.1,0.0
1.039947,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1155.553,100,0.0,49,100,0,0,100,0.0,200,100,4.3,24.8,0.0,7,-6.5e-06,300,100,2.4,21.8,0.0,4,508.0000042,1500,900,1.7,25.2,0.1,32,-99.8670012,300,100,3.4,28.1,0.0
1.191182,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1155.553,100,0.0,49,100,0,0,100,0.0,200,100,4.0,24.8,0.0,7,-6.5e-06,300,100,2.4,21.8,0.0,4,508.0000042,1400,900,1.7,25.2,0.1,32,-99.8670012,300,100,3.5,28.1,0.0
1.335808,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1692.1646,100,0.0,49,100,0,0,100,0.0,300,100,4.1,24.8,0.1,7,-6.5e-06,5000,1500,3.4,21.8,0.1,4,507.9999927,35400,9100,3.9,25.2,0.2,33,-99.8670012,1600,700,2.2,28.1,0.1
1.47752,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1889.0992,100,0.0,49,100,0,0,100,0.0,300,100,4.1,24.8,0.1,7,-6.5e-06,5000,1500,3.4,21.8,0.1,4,508.0000042,35400,9100,3.9,25.2,0.2,33,-99.8670012,1600,700,2.2,28.1,0.1
1.626186,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1889.0992,100,0.0,49,100,0,0,100,0.0,300,100,4.1,24.8,0.1,7,4.94e-06,5000,1500,3.4,21.8,0.1,4,507.9999927,35400,9100,3.9,25.2,0.2,32,-99.8670012,1600,700,2.2,28.1,0.1
1.774824,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,1889.0992,100,0.0,49,100,0,0,100,0.0,300,100,4.1,24.8,0.1,7,4.94e-06,5000,1500,3.4,21.8,0.1,4,508.0000042,35400,9100,3.9,25.2,0.2,33,-99.8670012,1600,700,2.2,28.1,0.1
1.920532,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,717,B_N2-A5_AB.NC,B_N2-A5_AB.NC,7,-0.000332225,18,0.0005,1629445.119,470393,184.4,10416.8271,100,0.0,49,100,0,0,100,0.0,8900,2500,3.5,24.8,0.1,7,-6.5e-06,200,0,3.7,21.8,0.0,4,507.9999927,2200,800,2.7,25.2,0.1,33,-99.8670012,600,200,2.9,28.1,0.1
