time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smdisp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmdisp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymdisp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmdisp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,12,A_N2-A3_AB.NC,A_N2-A3_AB.NC,0,195645,5721.9,1997.6279,100,0.0,4,85,0,0,100,0.0,3167.44,372.55,8.50205,3.10461e-05,0.0189462,0,536.421896,1248.22,41.5544,30.0382,6.53873e-05,0.0158303,0,273.7942,552.394,52.3681,10.5483,2.69441e-05,0.00831033,7,-2.88e-06,192.289,32.756,5.87034,4.79296e-05,0.015533
0.155177,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,12,A_N2-A3_AB.NC,A_N2-A3_AB.NC,0,195645,5721.9,1997.6279,100,0.0,4,85,0,0,100,0.0,3167.44,372.55,8.50205,3.10461e-05,0.0189462,0,536.4219031,1248.22,41.5544,30.0382,6.53873e-05,0.0158303,0,273.7942,552.394,52.3681,10.5483,2.69441e-05,0.00831033,7,8.56003600593725e-06,192.289,32.756,5.87034,4.79296e-05,0.015533
0.298844,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,12,A_N2-A3_AB.NC,A_N2-A3_AB.NC,0,195645,5721.9,1997.6279,100,0.0,4,85,0,0,100,0.0,3167.44,372.55,8.50205,3.10461e-05,0.0189462,0,536.4219031,1248.22,41.5544,30.0382,6.53873e-05,0.0158303,0,273.7942,552.394,52.3681,10.5483,2.69441e-05,0.00831033,7,-2.88e-06,192.289,32.756,5.87034,4.79296e-05,0.015533
0.459676,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,12,A_N2-A3_AB.NC,A_N2-A3_AB.NC,0,195645,5721.9,1997.6279,100,0.0,4,85,0,0,100,0.0,3167.44,372.55,8.50205,3.10461e-05,0.0189462,0,536.421896,1248.22,41.5544,30.0382,6.53873e-05,0.0158303,0,273.7942072,552.394,52.3681,10.5483,2.69441e-05,0.00831033,7,-2.88e-06,192.289,32.756,5.87034,4.79296e-05,0.015533
0.604708,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,12,A_N2-A3_AB.NC,A_N2-A3_AB.NC,0,195645,5721.9,2238.2744,100,0.0,4,85,0,0,100,0.0,3167.44,372.55,8.50205,3.10461e-05,0.0189462,0,536.4219031,1248.22,41.5544,30.0382,6.53873e-05,0.0158303,0,273.7942,552.394,52.3681,10.5483,2.69441e-05,0.00831033,7,-2.88e-06,192.289,32.756,5.87034,4.79296e-05,0.015533
0.76404,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,12,A_N2-A3_AB.NC,A_N2-A3_AB.NC,0,195645,5721.9,2238.2744,100,0.0,4,85,0,0,100,0.0,3167.44,372.55,8.50205,3.10461e-05,0.0189462,0,536.4219031,1248.22,41.5544,30.0382,6.53873e-05,0.0158303,0,273.7942,552.394,52.3681,10.5483,2.69441e-05,0.00831033,7,-2.88e-06,192.289,32.756,5.87034,4.79296e-05,0.015533
0.918936,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,12,A_N2-A3_AB.NC,A_N2-A3_AB.NC,0,195645,5721.9,2238.2744,100,0.0,4,85,0,0,100,0.0,3167.44,372.55,8.50205,3.10461e-05,0.0189462,0,536.421896,1248.22,41.5544,30.0382,6.53873e-05,0.0158303,0,273.7942,552.394,52.3681,10.5483,2.69441e-05,0.00831033,7,-2.88e-06,192.289,32.756,5.87034,4.79296e-05,0.015533
1.058917,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,12,A_N2-A3_AB.NC,A_N2-A3_AB.NC,0,195645,5721.9,2238.2744,100,0.0,4,85,0,0,100,0.0,52790.6,3828.93,13.7873,0.000603706,0.238077,0,536.4219031,1296.22,41.7745,31.029,8.8082e-05,0.0176594,0,273.7942,840.599,71.5521,11.7481,5.87703e-05,0.0217674,7,8.56003600593725e-06,1033.55,91.1963,11.3332,0.00190894,0.315955
1.201319,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ACTIVE,12,A_N2-A3_AB.NC,A_N2-A3_AB.NC,0,195645,5721.9,2238.2744,100,0.0,0,85,0,0,100,0.0,52790.6,3828.93,13.7873,0.000603706,0.238077,0,536.421896,1296.22,41.7745,31.029,8.8082e-05,0.0176594,0,273.7942,840.599,71.5521,11.7481,5.87703e-05,0.0217674,7,8.56003600593725e-06,1033.55,91.1963,11.3332,0.00190894,0.315955
1.353671,1,AUTO,ARMED,5,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ACTIVE,12,A_N2-A3_AB.NC,A_N2-A3_AB.NC,0,195645,5721.9,2238.2744,100,0.0,0,85,0,0,100,0.0,52790.6,3828.93,13.7873,0.000603706,0.238077,0,536.421896,1296.22,41.7745,31.029,8.8082e-05,0.0176594,0,273.7942,840.599,71.5521,11.7481,5.87703e-05,0.0217674,7,-2.88e-06,1033.55,91.1963,11.3332,0.00190894,0.315955
